"chrom","chrompos","abspos"
5,93788057,975414757
5,94006852,975633552
5,94217824,975844524
5,94428320,976055020
5,94651834,976278534
5,94867418,976494118
5,95082932,976709632
5,95297581,976924281
5,95514264,977140964
5,95734667,977361367
5,95954477,977581177
5,96166042,977792742
5,96378387,978005087
5,96599840,978226540
5,96829160,978455860
5,97063048,978689748
5,97291915,978918615
5,97524337,979151037
5,97747815,979374515
5,97968272,979594972
5,98192144,979818844
5,98412741,980039441
5,98630021,980256721
5,98947449,980574149
5,99170045,980796745
5,99391306,981018006
5,99642662,981269362
5,99924893,981551593
5,100144746,981771446
5,100368681,981995381
5,100598464,982225164
5,100815791,982442491
5,101038358,982665058
5,101258035,982884735
5,101483757,983110457
5,101717774,983344474
5,101936980,983563680
5,102158338,983785038
5,102365441,983992141
5,102585779,984212479
5,102795829,984422529
5,103003100,984629800
5,103219105,984845805
5,103446408,985073108
5,103654736,985281436
5,103878422,985505122
5,104091938,985718638
5,104305472,985932172
5,104523615,986150315
5,104736018,986362718
5,104954923,986581623
5,105163898,986790598
5,105376411,987003111
5,105587492,987214192
5,105801547,987428247
5,106020268,987646968
5,106254549,987881249
5,106466234,988092934
5,106675426,988302126
5,106884085,988510785
5,107091396,988718096
5,107294627,988921327
5,107505550,989132250
5,107717192,989343892
5,107954872,989581572
5,108168319,989795019
5,108391425,990018125
5,108610467,990237167
5,108839177,990465877
5,109057250,990683950
5,109268034,990894734
5,109481954,991108654
5,109704003,991330703
5,109915173,991541873
5,110146051,991772751
5,110380985,992007685
5,110597022,992223722
5,110819637,992446337
5,111040210,992666910
5,111257994,992884694
5,111479847,993106547
5,111689981,993316681
5,111930435,993557135
5,112145841,993772541
5,112365930,993992630
5,112577547,994204247
5,112796451,994423151
5,113021001,994647701
5,113240154,994866854
5,113460340,995087040
5,113687118,995313818
5,113905538,995532238
5,114128384,995755084
5,114369427,995996127
5,114597535,996224235
5,114816304,996443004
5,115031191,996657891
5,115247669,996874369
5,115468061,997094761
5,115691608,997318308
5,115895961,997522661
5,116111568,997738268
5,116329891,997956591
5,116547996,998174696
5,116761058,998387758
5,116978387,998605087
5,117194153,998820853
5,117407940,999034640
5,117620337,999247037
5,117843892,999470592
5,118059983,999686683
5,118275176,999901876
5,118511138,1000137838
5,118727061,1000353761
5,118956526,1000583226
5,119188120,1000814820
5,119403065,1001029765
5,119629524,1001256224
5,119853798,1001480498
5,120073121,1001699821
5,120284896,1001911596
5,120504738,1002131438
5,120721317,1002348017
5,120943163,1002569863
5,121167389,1002794089
5,121388992,1003015692
5,121609597,1003236297
5,121826596,1003453296
5,122060089,1003686789
5,122283088,1003909788
5,122492080,1004118780
5,122717196,1004343896
5,122928569,1004555269
5,123143621,1004770321
5,123360292,1004986992
5,123572355,1005199055
5,123793272,1005419972
5,124012346,1005639046
5,124228249,1005854949
5,124445010,1006071710
5,124655838,1006282538
5,124871791,1006498491
5,125094243,1006720943
5,125309387,1006936087
5,125533011,1007159711
5,125756729,1007383429
5,125986975,1007613675
5,126243895,1007870595
5,126467151,1008093851
5,126692519,1008319219
5,126905710,1008532410
5,127130925,1008757625
5,127345471,1008972171
5,127560945,1009187645
5,127778274,1009404974
5,127997817,1009624517
5,128212013,1009838713
5,128437526,1010064226
5,128670329,1010297029
5,128880729,1010507429
5,129099802,1010726502
5,129321716,1010948416
5,129535063,1011161763
5,129754652,1011381352
5,129990446,1011617146
5,130226320,1011853020
5,130485430,1012112130
5,130724908,1012351608
5,130943285,1012569985
5,131165814,1012792514
5,131392696,1013019396
5,131618281,1013244981
5,131837895,1013464595
5,132065187,1013691887
5,132287887,1013914587
5,132537996,1014164696
5,132745562,1014372262
5,132957994,1014584694
5,133165818,1014792518
5,133389003,1015015703
5,133614786,1015241486
5,133855863,1015482563
5,134097229,1015723929
5,134332357,1015959057
5,134544957,1016171657
5,134750335,1016377035
5,134957741,1016584441
5,135167564,1016794264
5,135375715,1017002415
5,135581808,1017208508
5,135800333,1017427033
5,136021940,1017648640
5,136253413,1017880113
5,136477469,1018104169
5,136682660,1018309360
5,136909253,1018535953
5,137119987,1018746687
5,137349900,1018976600
5,137590015,1019216715
5,137828231,1019454931
5,138063386,1019690086
5,138286612,1019913312
5,138513627,1020140327
5,138749150,1020375850
5,139046273,1020672973
5,139261956,1020888656
5,139474361,1021101061
5,139691118,1021317818
5,139928541,1021555241
5,140163355,1021790055
5,140388031,1022014731
5,140618099,1022244799
5,140840449,1022467149
5,141057719,1022684419
5,141267664,1022894364
5,141497620,1023124320
5,141724198,1023350898
5,141951362,1023578062
5,142166032,1023792732
5,142381820,1024008520
5,142594010,1024220710
5,142805703,1024432403
5,143017550,1024644250
5,143226890,1024853590
5,143451255,1025077955
5,143658443,1025285143
5,143870038,1025496738
5,144112017,1025738717
5,144338183,1025964883
5,144556362,1026183062
5,144776664,1026403364
5,145001737,1026628437
5,145221373,1026848073
5,145444815,1027071515
5,145672850,1027299550
5,145887698,1027514398
5,146104947,1027731647
5,146318819,1027945519
5,146539369,1028166069
5,146758866,1028385566
5,146973778,1028600478
5,147195119,1028821819
5,147419683,1029046383
5,147638416,1029265116
5,147856065,1029482765
5,148078447,1029705147
5,148289592,1029916292
5,148508442,1030135142
5,148715419,1030342119
5,148937760,1030564460
5,149160273,1030786973
5,149378964,1031005664
5,149588287,1031214987
5,149798262,1031424962
5,150019206,1031645906
5,150248353,1031875053
5,150465460,1032092160
5,150682269,1032308969
5,150905353,1032532053
5,151119312,1032746012
5,151337081,1032963781
5,151568892,1033195592
5,151789818,1033416518
5,152007761,1033634461
5,152242050,1033868750
5,152473742,1034100442
5,152701547,1034328247
5,152925292,1034551992
5,153137928,1034764628
5,153351236,1034977936
5,153569563,1035196263
5,153778695,1035405395
5,153998918,1035625618
5,154235070,1035861770
5,154462457,1036089157
5,154691751,1036318451
5,154903833,1036530533
5,155123218,1036749918
5,155381046,1037007746
5,155600692,1037227392
5,155812628,1037439328
5,156026283,1037652983
5,156258322,1037885022
5,156490796,1038117496
5,156714790,1038341490
5,156936666,1038563366
5,157169290,1038795990
5,157401025,1039027725
5,157618345,1039245045
5,157829074,1039455774
5,158047563,1039674263
5,158250295,1039876995
5,158457607,1040084307
5,158674468,1040301168
5,158890206,1040516906
5,159101933,1040728633
5,159320925,1040947625
5,159537196,1041163896
5,159774449,1041401149
5,159987445,1041614145
5,160216187,1041842887
5,160445807,1042072507
5,160662180,1042288880
5,160876314,1042503014
5,161093168,1042719868
5,161303506,1042930206
5,161519925,1043146625
5,161736434,1043363134
5,161955346,1043582046
5,162188350,1043815050
5,162407059,1044033759
5,162636488,1044263188
5,162868861,1044495561
5,163084916,1044711616
5,163303873,1044930573
5,163515616,1045142316
5,163726429,1045353129
5,163937030,1045563730
5,164156662,1045783362
5,164373799,1046000499
5,164588712,1046215412
5,164797392,1046424092
5,165017964,1046644664
5,165231929,1046858629
5,165447539,1047074239
5,165664799,1047291499
5,165877035,1047503735
5,166087558,1047714258
5,166310247,1047936947
5,166530274,1048156974
5,166741584,1048368284
5,166951769,1048578469
5,167156870,1048783570
5,167365541,1048992241
5,167584403,1049211103
5,167802841,1049429541
5,168029275,1049655975
5,168248181,1049874881
5,168456477,1050083177
5,168666137,1050292837
5,168879217,1050505917
5,169101291,1050727991
5,169314860,1050941560
5,169522581,1051149281
5,169736859,1051363559
5,169945502,1051572202
5,170150615,1051777315
5,170380485,1052007185
5,170616580,1052243280
5,170847531,1052474231
5,171061586,1052688286
5,171271507,1052898207
5,171494862,1053121562
5,171729983,1053356683
5,171952304,1053579004
5,172163649,1053790349
5,172381961,1054008661
5,172621884,1054248584
5,172842384,1054469084
5,173051369,1054678069
5,173262511,1054889211
5,173481027,1055107727
5,173692298,1055318998
5,173911775,1055538475
5,174134479,1055761179
5,174357830,1055984530
5,174574087,1056200787
5,174784351,1056411051
5,175007394,1056634094
5,175622327,1057249027
5,175932062,1057558762
5,176149530,1057776230
5,176363717,1057990417
5,176608808,1058235508
5,176833768,1058460468
5,177597456,1059224156
5,177816103,1059442803
5,178035823,1059662523
5,178271265,1059897965
5,178499249,1060125949
5,178716751,1060343451
5,178950817,1060577517
5,179211080,1060837780
5,179437475,1061064175
5,179660336,1061287036
5,179893401,1061520101
5,180123767,1061750467
5,180363788,1061990488
5,180599194,1062225894
6,410962,1062952922
6,625499,1063167459
6,843760,1063385720
6,1061275,1063603235
6,1272803,1063814763
6,1493091,1064035051
6,1704384,1064246344
6,1915447,1064457407
6,2131152,1064673112
6,2353651,1064895611
6,2568670,1065110630
6,2781762,1065323722
6,3007241,1065549201
6,3244758,1065786718
6,3454295,1065996255
6,3665170,1066207130
6,3882981,1066424941
6,4103519,1066645479
6,4336101,1066878061
6,4549541,1067091501
6,4771074,1067313034
6,4987543,1067529503
6,5204206,1067746166
6,5415728,1067957688
6,5628281,1068170241
6,5855039,1068396999
6,6083410,1068625370
6,6316856,1068858816
6,6529049,1069071009
6,6741668,1069283628
6,6960316,1069502276
6,7186424,1069728384
6,7411182,1069953142
6,7631274,1070173234
6,7841938,1070383898
6,8068797,1070610757
6,8288914,1070830874
6,8506831,1071048791
6,8725094,1071267054
6,8942321,1071484281
6,9156128,1071698088
6,9370978,1071912938
6,9586069,1072128029
6,9804354,1072346314
6,10033384,1072575344
6,10247577,1072789537
6,10468328,1073010288
6,10695238,1073237198
6,10934754,1073476714
6,11159986,1073701946
6,11374857,1073916817
6,11593429,1074135389
6,11804410,1074346370
6,12021601,1074563561
6,12236841,1074778801
6,12447149,1074989109
6,12674182,1075216142
6,12883894,1075425854
6,13096773,1075638733
6,13310181,1075852141
6,13528547,1076070507
6,13745356,1076287316
6,13971854,1076513814
6,14187495,1076729455
6,14399077,1076941037
6,14613638,1077155598
6,14822847,1077364807
6,15054052,1077596012
6,15299853,1077841813
6,15509557,1078051517
6,15723825,1078265785
6,15942888,1078484848
6,16161334,1078703294
6,16386126,1078928086
6,16602639,1079144599
6,16819400,1079361360
6,17037004,1079578964
6,17265372,1079807332
6,17496382,1080038342
6,17728838,1080270798
6,17955535,1080497495
6,18186175,1080728135
6,18418672,1080960632
6,18632528,1081174488
6,18845855,1081387815
6,19059744,1081601704
6,19289903,1081831863
6,19514397,1082056357
6,19737753,1082279713
6,19961053,1082503013
6,20176610,1082718570
6,20399393,1082941353
6,20627858,1083169818
6,20841229,1083383189
6,21056903,1083598863
6,21270426,1083812386
6,21498321,1084040281
6,21734990,1084276950
6,21968043,1084510003
6,22189828,1084731788
6,22405488,1084947448
6,22618311,1085160271
6,22826264,1085368224
6,23042906,1085584866
6,23271040,1085813000
6,23487253,1086029213
6,23695467,1086237427
6,23923527,1086465487
6,24145275,1086687235
6,24358547,1086900507
6,24588107,1087130067
6,24824534,1087366494
6,25039897,1087581857
6,25264362,1087806322
6,25476951,1088018911
6,25684477,1088226437
6,25892796,1088434756
6,26110733,1088652693
6,26329238,1088871198
6,27008815,1089550775
6,27233675,1089775635
6,27449957,1089991917
6,27681137,1090223097
6,27908117,1090450077
6,28129943,1090671903
6,28343048,1090885008
6,33483514,1096025474
6,33713055,1096255015
6,33921971,1096463931
6,34128395,1096670355
6,34373035,1096914995
6,34597586,1097139546
6,34839766,1097381726
6,35057324,1097599284
6,35275520,1097817480
6,35513663,1098055623
6,35746018,1098287978
6,35982186,1098524146
6,36198897,1098740857
6,36419890,1098961850
6,36653860,1099195820
6,36870706,1099412666
6,37097730,1099639690
6,37329838,1099871798
6,37548432,1100090392
6,37763969,1100305929
6,37981092,1100523052
6,38192121,1100734081
6,38417464,1100959424
6,38634608,1101176568
6,38852372,1101394332
6,39061666,1101603626
6,39279773,1101821733
6,39497624,1102039584
6,39718012,1102259972
6,39927594,1102469554
6,40137264,1102679224
6,40344408,1102886368
6,40550191,1103092151
6,40753750,1103295710
6,40966228,1103508188
6,41179529,1103721489
6,41394190,1103936150
6,41608013,1104149973
6,41831196,1104373156
6,42071548,1104613508
6,42299441,1104841401
6,42518757,1105060717
6,42750331,1105292291
6,43003100,1105545060
6,43231290,1105773250
6,43458873,1106000833
6,43691533,1106233493
6,43898138,1106440098
6,44106893,1106648853
6,44328082,1106870042
6,44540489,1107082449
6,44768994,1107310954
6,45003967,1107545927
6,45230449,1107772409
6,45449861,1107991821
6,45661994,1108203954
6,45871271,1108413231
6,46083299,1108625259
6,46304590,1108846550
6,46516545,1109058505
6,46724274,1109266234
6,46943077,1109485037
6,47163372,1109705332
6,47388890,1109930850
6,47614924,1110156884
6,47821063,1110363023
6,48030836,1110572796
6,48245344,1110787304
6,48466445,1111008405
6,48680241,1111222201
6,48899568,1111441528
6,49122226,1111664186
6,49337935,1111879895
6,49563678,1112105638
6,49789607,1112331567
6,50000166,1112542126
6,50213007,1112754967
6,50427366,1112969326
6,50650901,1113192861
6,50858848,1113400808
6,51086430,1113628390
6,51302520,1113844480
6,51511805,1114053765
6,51727911,1114269871
6,51952248,1114494208
6,52172471,1114714431
6,52396240,1114938200
6,52613029,1115154989
6,52877570,1115419530
6,53099355,1115641315
6,53323919,1115865879
6,53543705,1116085665
6,53758817,1116300777
6,53967010,1116508970
6,54179342,1116721302
6,54402339,1116944299
6,54618330,1117160290
6,54840850,1117382810
6,55066521,1117608481
6,55290474,1117832434
6,55501985,1118043945
6,55721707,1118263667
6,55933004,1118474964
6,56149655,1118691615
6,56361202,1118903162
6,56575252,1119117212
6,56802090,1119344050
6,57021857,1119563817
6,57255607,1119797567
6,57484444,1120026404
6,62098052,1124640012
6,62396925,1124938885
6,62615589,1125157549
6,62832979,1125374939
6,63048524,1125590484
6,63272008,1125813968
6,63486471,1126028431
6,63706332,1126248292
6,63946257,1126488217
6,64181802,1126723762
6,64405199,1126947159
6,64638249,1127180209
6,64863202,1127405162
6,65086447,1127628407
6,65311866,1127853826
6,65530470,1128072430
6,65744060,1128286020
6,65952203,1128494163
6,66182554,1128724514
6,66406372,1128948332
6,66623071,1129165031
6,66837660,1129379620
6,67052653,1129594613
6,67270733,1129812693
6,67494407,1130036367
6,67711126,1130253086
6,67927777,1130469737
6,68142708,1130684668
6,68361242,1130903202
6,68575637,1131117597
6,68797604,1131339564
6,69019237,1131561197
6,69234876,1131776836
6,69448997,1131990957
6,69668120,1132210080
6,69877335,1132419295
6,70088047,1132630007
6,70327791,1132869751
6,70539055,1133081015
6,70758799,1133300759
6,70969450,1133511410
6,71195241,1133737201
6,71422541,1133964501
6,71666614,1134208574
6,71891211,1134433171
6,72111872,1134653832
6,72322366,1134864326
6,72545040,1135087000
6,72756881,1135298841
6,72977728,1135519688
6,73195199,1135737159
6,73414085,1135956045
6,73628119,1136170079
6,73853293,1136395253
6,74093949,1136635909
