sample	reads_total	reads_assigned_bins	percentage_duplicates	median_bin_count	filter_corr_value	ReadsKept	MedianBinCount	dups_percentage	sample_name	over_disp	tech
SC242_2_R11C6yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S799_R1_001	1043830	871719	0.16	64	0.924	871719	64	0.164884128641637	bcis28_frozen_qc	0.00562110443424479	BCIS28-frozen
SC242_2_R11C70yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S863_R1_001	892978	740675	0.17	54	0.969	740675	54	0.170556273502819	bcis28_frozen_qc	0.00417585368504953	BCIS28-frozen
SC242_2_R12C25yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S890_R1_001	875090	737066	0.16	53	0.927	737066	53	0.157725491092345	bcis28_frozen_qc	0.00462751314717386	BCIS28-frozen
SC242_2_R12C27yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S892_R1_001	1132182	942719	0.17	69	0.977	942719	69	0.167343236334794	bcis28_frozen_qc	0.00434915130952182	BCIS28-frozen
SC242_2_R12C2yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S867_R1_001	966525	820364	0.15	61	0.934	820364	61	0.151223196502936	bcis28_frozen_qc	0.00518903745240079	BCIS28-frozen
SC242_2_R12C36yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S901_R1_001	347585	291590	0.16	20	0.983	291590	20	0.161097285556051	bcis28_frozen_qc	0.00598253204413121	BCIS28-frozen
SC242_2_R12C39yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S904_R1_001	1193264	985533	0.17	72	0.996	985533	72	0.174086371498679	bcis28_frozen_qc	0.00314010973701773	BCIS28-frozen
SC242_2_R12C3yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S868_R1_001	600224	516026	0.14	38	0.997	516026	38	0.140277629684918	bcis28_frozen_qc	0.00346618223721776	BCIS28-frozen
SC242_2_R12C46yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S911_R1_001	792887	659186	0.17	48	0.99	659186	48	0.168625541848965	bcis28_frozen_qc	0.00292335942496568	BCIS28-frozen
SC242_2_R12C49yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S914_R1_001	499455	444122	0.11	32	0.993	444122	32	0.110786757565747	bcis28_frozen_qc	0.0036125096694189	BCIS28-frozen
SC242_2_R12C53yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S918_R1_001	831106	697340	0.16	51	0.991	697340	51	0.160949385517611	bcis28_frozen_qc	0.00369684515839146	BCIS28-frozen
SC242_2_R12C57yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S922_R1_001	1089275	921482	0.15	69	0.938	921482	69	0.15404099056712	bcis28_frozen_qc	0.0036158992511515	BCIS28-frozen
SC242_2_R12C67yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S932_R1_001	816466	673341	0.18	49	0.988	673341	49	0.175298175306749	bcis28_frozen_qc	0.00321326447487642	BCIS28-frozen
SC242_2_R12C6yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S871_R1_001	483906	403317	0.17	29	0.99	403317	29	0.166538542609515	bcis28_frozen_qc	0.00435852440887889	BCIS28-frozen
SC242_2_R12C70yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S935_R1_001	940582	796419	0.15	58	0.983	796419	58	0.153269996661641	bcis28_frozen_qc	0.00457615336259983	BCIS28-frozen
SC242_2_R13C14yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S951_R1_001	776289	661793	0.15	48	0.984	661793	48	0.147491462586743	bcis28_frozen_qc	0.00256046981641995	BCIS28-frozen
SC242_2_R13C15yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S952_R1_001	833729	698566	0.16	51	0.993	698566	51	0.162118626076339	bcis28_frozen_qc	0.0032597561602004	BCIS28-frozen
SC242_2_R13C19yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S956_R1_001	760375	642250	0.16	47	0.998	642250	47	0.155350978135788	bcis28_frozen_qc	0.00350580664474416	BCIS28-frozen
SC242_2_R13C21yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S958_R1_001	748182	650790	0.13	48	0.974	650790	48	0.130171535802786	bcis28_frozen_qc	0.00563238355556946	BCIS28-frozen
SC242_2_R13C22yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S959_R1_001	697264	625658	0.1	46	0.953	625658	46	0.102695679111499	bcis28_frozen_qc	0.00575316051399514	BCIS28-frozen
SC242_2_R13C23yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S960_R1_001	813582	684308	0.16	50	0.993	684308	50	0.158894862472375	bcis28_frozen_qc	0.0031065990704477	BCIS28-frozen
SC242_2_R13C24yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S961_R1_001	771443	660661	0.14	48	0.985	660661	48	0.143603610376917	bcis28_frozen_qc	0.00452481873188096	BCIS28-frozen
SC242_2_R13C25yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S962_R1_001	756003	651519	0.14	48	0.997	651519	48	0.138205800770632	bcis28_frozen_qc	0.00255059828087653	BCIS28-frozen
SC242_2_R13C29yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S966_R1_001	784477	666465	0.15	49	0.984	666465	49	0.150433983405505	bcis28_frozen_qc	0.00365105277724032	BCIS28-frozen
SC242_2_R13C2yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S939_R1_001	614158	512238	0.17	37	0.992	512238	37	0.165950781395016	bcis28_frozen_qc	0.0033995298784975	BCIS28-frozen
SC242_2_R13C32yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S969_R1_001	669835	591051	0.12	43	0.991	591051	43	0.117617025088268	bcis28_frozen_qc	0.00285077894772187	BCIS28-frozen
SC242_2_R13C37yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S974_R1_001	827056	698716	0.16	51	0.994	698716	51	0.155176916677952	bcis28_frozen_qc	0.00261188895832128	BCIS28-frozen
SC242_2_R13C46yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S983_R1_001	837317	724081	0.14	54	0.974	724081	54	0.135236714410432	bcis28_frozen_qc	0.00281221597915219	BCIS28-frozen
SC242_2_R13C49yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S986_R1_001	143435	129430	0.1	9	0.995	129430	9	0.0976400460138739	bcis28_frozen_qc	0.00435911921896179	BCIS28-frozen
SC242_2_R13C50yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S987_R1_001	776464	661151	0.15	49	0.994	661151	49	0.148510426755136	bcis28_frozen_qc	0.00341916049640951	BCIS28-frozen
SC242_2_R13C52yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S989_R1_001	783122	664059	0.15	49	0.992	664059	49	0.152036336611665	bcis28_frozen_qc	0.00300646295443634	BCIS28-frozen
SC242_2_R13C61yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S998_R1_001	678878	581071	0.14	43	0.982	581071	43	0.144071541573007	bcis28_frozen_qc	0.00387947993371997	BCIS28-frozen
SC242_2_R13C62yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S999_R1_001	700443	603711	0.14	44	0.978	603711	44	0.138101173114729	bcis28_frozen_qc	0.00291221430011159	BCIS28-frozen
SC242_2_R13C65yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1002_R1_001	908618	773871	0.15	56	0.963	773871	56	0.1482988450592	bcis28_frozen_qc	0.0043327105185837	BCIS28-frozen
SC242_2_R13C69yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1006_R1_001	615251	552500	0.1	40	0.998	552500	40	0.101992520125932	bcis28_frozen_qc	0.00286397377619306	BCIS28-frozen
SC242_2_R13C6yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S943_R1_001	660270	552059	0.16	40	0.869	552059	40	0.163889015099883	bcis28_frozen_qc	0.00634368738409123	BCIS28-frozen
SC242_2_R14C0yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1009_R1_001	663126	564243	0.15	41	0.993	564243	41	0.149116457505813	bcis28_frozen_qc	0.00591618286863676	BCIS28-frozen
SC242_2_R14C13yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1022_R1_001	655103	553330	0.16	40	0.99	553330	40	0.155354196210367	bcis28_frozen_qc	0.00237528874985529	BCIS28-frozen
SC242_2_R14C18yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1027_R1_001	362561	311974	0.14	23	0.993	311974	23	0.139526865823958	bcis28_frozen_qc	0.00360471863441418	BCIS28-frozen
SC242_2_R14C24yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1033_R1_001	780141	650679	0.17	48	0.99	650679	48	0.165946924978946	bcis28_frozen_qc	0.00338242464006784	BCIS28-frozen
SC242_2_R14C25yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1034_R1_001	724459	611161	0.16	45	0.999	611161	45	0.156389802597524	bcis28_frozen_qc	0.00314817311824483	BCIS28-frozen
SC242_2_R14C32yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1041_R1_001	684325	586317	0.14	43	0.991	586317	43	0.143218499981734	bcis28_frozen_qc	0.00211312656885852	BCIS28-frozen
SC242_2_R14C33yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1042_R1_001	678009	575309	0.15	42	0.924	575309	42	0.151472915551268	bcis28_frozen_qc	0.00298604082345156	BCIS28-frozen
SC242_2_R14C37yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1046_R1_001	854643	733590	0.14	54	0.986	733590	54	0.14164159771975	bcis28_frozen_qc	0.00413058726917778	BCIS28-frozen
SC242_2_R14C38yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1047_R1_001	716561	603484	0.16	44	0.993	603484	44	0.157805127546713	bcis28_frozen_qc	0.00421364565321555	BCIS28-frozen
SC242_2_R14C41yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1050_R1_001	871590	749230	0.14	55	0.988	749230	55	0.140387108617584	bcis28_frozen_qc	0.00426537221338985	BCIS28-frozen
SC242_2_R14C43yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1052_R1_001	787860	679035	0.14	51	0.839	679035	51	0.138127332267154	bcis28_frozen_qc	0.00860411146260805	BCIS28-frozen
SC242_2_R14C47yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1056_R1_001	633690	537650	0.15	39	0.995	537650	39	0.151556754880146	bcis28_frozen_qc	0.00235064548296904	BCIS28-frozen
SC242_2_R14C49yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1058_R1_001	202274	180466	0.11	13	0.985	180466	13	0.107814153079486	bcis28_frozen_qc	0.00306865485335033	BCIS28-frozen
SC242_2_R14C50yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1059_R1_001	734810	619747	0.16	46	0.988	619747	46	0.156588778051469	bcis28_frozen_qc	0.0047630210852818	BCIS28-frozen
SC242_2_R14C52yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1061_R1_001	828638	714867	0.14	52	0.959	714867	52	0.137298796338087	bcis28_frozen_qc	0.00698477844126126	BCIS28-frozen
SC242_2_R14C56yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1065_R1_001	717139	602368	0.16	44	0.995	602368	44	0.160040103801355	bcis28_frozen_qc	0.00462109486249789	BCIS28-frozen
SC242_2_R14C59yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1068_R1_001	773551	667712	0.14	49	0.995	667712	49	0.136822265112449	bcis28_frozen_qc	0.00582098904115592	BCIS28-frozen
SC242_2_R14C5yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1014_R1_001	714985	609980	0.15	45	0.996	609980	45	0.146863220906732	bcis28_frozen_qc	0.00369903003092798	BCIS28-frozen
SC242_2_R14C60yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1069_R1_001	633595	542439	0.14	40	0.912	542439	40	0.143871084841263	bcis28_frozen_qc	0.00421064212675853	BCIS28-frozen
SC242_2_R14C61yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1070_R1_001	693850	588402	0.15	43	0.994	588402	43	0.151975210780428	bcis28_frozen_qc	0.00432609443174373	BCIS28-frozen
SC242_2_R14C64yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1073_R1_001	450693	388425	0.14	28	0.996	388425	28	0.138160566061598	bcis28_frozen_qc	0.00303956385510146	BCIS28-frozen
SC242_2_R14C66yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1075_R1_001	806480	692090	0.14	51	0.868	692090	51	0.141838607281024	bcis28_frozen_qc	0.01013843887347	BCIS28-frozen
SC242_2_R14C69yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1078_R1_001	731931	633575	0.13	47	0.962	633575	47	0.134378787071459	bcis28_frozen_qc	0.00535569296594937	BCIS28-frozen
SC242_2_R14C7yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1016_R1_001	612906	525114	0.14	39	0.993	525114	39	0.143238930602735	bcis28_frozen_qc	0.00380699926586743	BCIS28-frozen
SC242_2_R14C8yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1017_R1_001	807494	693978	0.14	51	0.964	693978	51	0.140578134326695	bcis28_frozen_qc	0.00554196529694952	BCIS28-frozen
SC242_2_R15C0yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1081_R1_001	818248	682497	0.17	50	0.96	682497	50	0.165904469060725	bcis28_frozen_qc	0.00520549447871977	BCIS28-frozen
SC242_2_R15C10yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1091_R1_001	1215480	1022690	0.16	75	0.986	1022690	75	0.158612235495442	bcis28_frozen_qc	0.00377105955212079	BCIS28-frozen
SC242_2_R15C19yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1100_R1_001	795750	661764	0.17	49	0.889	661764	49	0.168377002827521	bcis28_frozen_qc	0.00756949213317097	BCIS28-frozen
SC242_2_R15C25yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1106_R1_001	898772	753332	0.16	55	0.993	753332	55	0.161820795485396	bcis28_frozen_qc	0.00261988330939514	BCIS28-frozen
SC242_2_R15C29yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1110_R1_001	903521	750952	0.17	55	0.99	750952	55	0.168860491344418	bcis28_frozen_qc	0.00279449327529286	BCIS28-frozen
SC242_2_R15C2yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1083_R1_001	947165	778333	0.18	57	0.982	778333	57	0.178249829755111	bcis28_frozen_qc	0.00266810174395843	BCIS28-frozen
SC242_2_R15C33yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1114_R1_001	879734	735017	0.16	53	0.994	735017	53	0.164500860487375	bcis28_frozen_qc	0.00265849910374108	BCIS28-frozen
SC242_2_R15C36yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1117_R1_001	962513	803874	0.16	59	0.997	803874	59	0.164817514153056	bcis28_frozen_qc	0.00274859641739419	BCIS28-frozen
SC242_2_R15C37yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1118_R1_001	926190	775673	0.16	57	0.998	775673	57	0.162512011574299	bcis28_frozen_qc	0.00259477763948624	BCIS28-frozen
SC242_2_R15C3yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1084_R1_001	744826	624649	0.16	46	0.995	624649	46	0.16134909361381	bcis28_frozen_qc	0.00285749486198223	BCIS28-frozen
SC242_2_R15C40yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1121_R1_001	975713	813800	0.17	60	0.994	813800	60	0.165943264054081	bcis28_frozen_qc	0.00361971065470469	BCIS28-frozen
SC242_2_R15C42yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1123_R1_001	736158	623068	0.15	45	0.986	623068	45	0.153621912687222	bcis28_frozen_qc	0.00445612452864833	BCIS28-frozen
SC242_2_R15C43yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1124_R1_001	508694	424009	0.17	30	0.997	424009	30	0.166475327013883	bcis28_frozen_qc	0.00267629378826358	BCIS28-frozen
SC242_2_R15C50yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1131_R1_001	915560	760282	0.17	56	0.978	760282	56	0.169598933985757	bcis28_frozen_qc	0.00346730650148574	BCIS28-frozen
SC242_2_R15C53yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1134_R1_001	827690	711699	0.14	53	0.934	711699	53	0.140138215998743	bcis28_frozen_qc	0.00357683271194574	BCIS28-frozen
SC242_2_R15C54yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1135_R1_001	917621	790255	0.14	58	0.865	790255	58	0.138800223621735	bcis28_frozen_qc	0.00718168426482069	BCIS28-frozen
SC242_2_R15C56yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1137_R1_001	1077239	909528	0.16	66	0.988	909528	66	0.155685971265429	bcis28_frozen_qc	0.00328282833364055	BCIS28-frozen
SC242_2_R15C70yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1151_R1_001	791160	670912	0.15	49	0.993	670912	49	0.151989483795945	bcis28_frozen_qc	0.00275255041686708	BCIS28-frozen
SC242_2_R15C71yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1152_R1_001	925293	761397	0.18	56	0.995	761397	56	0.17712875813391	bcis28_frozen_qc	0.0026131646506135	BCIS28-frozen
SC242_2_R16C10yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1163_R1_001	898626	746759	0.17	55	0.994	746759	55	0.168999116428859	bcis28_frozen_qc	0.00285292748439551	BCIS28-frozen
SC242_2_R16C19yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1172_R1_001	689407	575804	0.16	42	0.997	575804	42	0.164783647395515	bcis28_frozen_qc	0.00368945097449808	BCIS28-frozen
SC242_2_R16C24yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1177_R1_001	672885	565086	0.16	41	0.987	565086	41	0.160204195367708	bcis28_frozen_qc	0.00399292534449196	BCIS28-frozen
SC242_2_R16C28yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1181_R1_001	326302	277943	0.15	19	0.996	277943	19	0.148203198264185	bcis28_frozen_qc	0.00184514668918195	BCIS28-frozen
SC242_2_R16C29yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1182_R1_001	760885	631867	0.17	46	0.995	631867	46	0.16956307457763	bcis28_frozen_qc	0.00371278123928959	BCIS28-frozen
SC242_2_R16C32yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1185_R1_001	702605	599007	0.15	43	0.994	599007	43	0.147448424078963	bcis28_frozen_qc	0.00370117820169357	BCIS28-frozen
SC242_2_R16C34yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1187_R1_001	930566	775807	0.17	57	0.991	775807	57	0.166306312502284	bcis28_frozen_qc	0.00293810815505264	BCIS28-frozen
SC242_2_R16C36yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1189_R1_001	1132308	964948	0.15	73	0.935	964948	73	0.147804307661873	bcis28_frozen_qc	0.00440369643838879	BCIS28-frozen
SC242_2_R16C40yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1193_R1_001	995393	872761	0.12	64	0.941	872761	64	0.123199580467212	bcis28_frozen_qc	0.00440122323101716	BCIS28-frozen
SC242_2_R16C42yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1195_R1_001	729441	620851	0.15	45	0.986	620851	45	0.148867420394521	bcis28_frozen_qc	0.00275839190209457	BCIS28-frozen
SC242_2_R16C4yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1157_R1_001	444330	380084	0.14	28	0.996	380084	28	0.144590732113519	bcis28_frozen_qc	0.00275921604527439	BCIS28-frozen
SC242_2_R16C50yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1203_R1_001	907668	758716	0.16	56	0.982	758716	56	0.164104055667931	bcis28_frozen_qc	0.00351867736067354	BCIS28-frozen
SC242_2_R16C52yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1205_R1_001	1051566	910233	0.13	66	0.994	910233	66	0.134402405555143	bcis28_frozen_qc	0.00468601555218845	BCIS28-frozen
SC242_2_R16C54yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1207_R1_001	820864	691993	0.16	51	0.992	691993	51	0.156994337673476	bcis28_frozen_qc	0.00302665683865202	BCIS28-frozen
SC242_2_R16C5yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1158_R1_001	709493	601203	0.15	44	0.985	601203	44	0.152630117562823	bcis28_frozen_qc	0.0048725425386525	BCIS28-frozen
SC242_2_R16C64yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1217_R1_001	742566	644302	0.13	47	0.99	644302	47	0.132330324846546	bcis28_frozen_qc	0.00260822170699609	BCIS28-frozen
SC242_2_R16C68yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1221_R1_001	883642	741148	0.16	54	0.984	741148	54	0.161257613377363	bcis28_frozen_qc	0.00269248523192347	BCIS28-frozen
SC242_2_R16C69yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1222_R1_001	729185	624931	0.14	46	0.961	624931	46	0.142973319527966	bcis28_frozen_qc	0.00550749581874542	BCIS28-frozen
SC242_2_R16C70yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1223_R1_001	652021	557353	0.15	41	0.995	557353	41	0.145191642600468	bcis28_frozen_qc	0.00277698401231097	BCIS28-frozen
SC242_2_R17C22yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1247_R1_001	1035626	864432	0.17	63	0.994	864432	63	0.165304849434062	bcis28_frozen_qc	0.00245526937554397	BCIS28-frozen
SC242_2_R17C29yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1254_R1_001	971028	803879	0.17	59	0.995	803879	59	0.172136127897445	bcis28_frozen_qc	0.00313318001360271	BCIS28-frozen
SC242_2_R17C32yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1257_R1_001	915849	777415	0.15	56	0.965	777415	56	0.151153738225406	bcis28_frozen_qc	0.00371506490431357	BCIS28-frozen
SC242_2_R17C39yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1264_R1_001	1333696	1118271	0.16	82	0.944	1118271	82	0.161524815250252	bcis28_frozen_qc	0.00494478376150615	BCIS28-frozen
SC242_2_R17C41yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1266_R1_001	1193382	1012390	0.15	74	0.833	1012390	74	0.151663088600297	bcis28_frozen_qc	0.00415227453224372	BCIS28-frozen
SC242_2_R17C42yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1267_R1_001	787501	669914	0.15	49	0.993	669914	49	0.149316635788399	bcis28_frozen_qc	0.00338671363119999	BCIS28-frozen
SC242_2_R17C43yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1268_R1_001	910688	765250	0.16	57	0.918	765250	57	0.159701236867072	bcis28_frozen_qc	0.0052975187367606	BCIS28-frozen
SC242_2_R17C46yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1271_R1_001	927242	778934	0.16	57	0.99	778934	57	0.159945300148181	bcis28_frozen_qc	0.00282938850870272	BCIS28-frozen
SC242_2_R17C4yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1229_R1_001	1172349	982999	0.16	71	0.914	982999	71	0.161513337751813	bcis28_frozen_qc	0.00619354290951614	BCIS28-frozen
SC242_2_R17C55yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1280_R1_001	968555	803303	0.17	59	0.983	803303	59	0.170617053239104	bcis28_frozen_qc	0.00493126690691544	BCIS28-frozen
SC242_2_R17C56yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1281_R1_001	1047099	864505	0.17	63	0.996	864505	63	0.17438083696002	bcis28_frozen_qc	0.00263290621929328	BCIS28-frozen
SC242_2_R17C57yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1282_R1_001	955616	800349	0.16	59	0.972	800349	59	0.162478443224057	bcis28_frozen_qc	0.00451904944506268	BCIS28-frozen
SC242_2_R17C58yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1283_R1_001	927631	777208	0.16	57	0.877	777208	57	0.16215822886471	bcis28_frozen_qc	0.00543014916772593	BCIS28-frozen
SC242_2_R17C61yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1286_R1_001	947092	791486	0.16	58	0.993	791486	58	0.164298716492168	bcis28_frozen_qc	0.003229902023659	BCIS28-frozen
SC242_2_R17C66yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1291_R1_001	917192	763351	0.17	56	0.929	763351	56	0.167730420675278	bcis28_frozen_qc	0.00630088930294616	BCIS28-frozen
SC242_2_R17C68yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1293_R1_001	997403	827987	0.17	60	0.996	827987	60	0.169857118937882	bcis28_frozen_qc	0.00324002521124255	BCIS28-frozen
SC242_2_R17C69yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1294_R1_001	872103	736821	0.16	54	0.981	736821	54	0.155121585409063	bcis28_frozen_qc	0.00380064360205245	BCIS28-frozen
SC242_2_R17C71yesS_SC242_2_BCM_DCIS_28T_A_W_B2_S1296_R1_001	1003255	831551	0.17	61	0.983	831551	61	0.171146916785862	bcis28_frozen_qc	0.00291698022769973	BCIS28-frozen
SC242_2_R17C7yesS_SC242_2_BCM_DCIS_28T_A_W_B1_S1232_R1_001	1004189	855106	0.15	63	0.889	855106	63	0.1484610964669	bcis28_frozen_qc	0.00674758575193751	BCIS28-frozen
SC242_2_R18C10yesS_SC242_2_BCM_DCIS_28T_A_W_C2_S1307_R1_001	1129478	957903	0.15	70	0.965	957903	70	0.151906455902638	bcis28_frozen_qc	0.00413636289904831	BCIS28-frozen
SC242_2_R18C12yesS_SC242_2_BCM_DCIS_28T_A_W_C2_S1309_R1_001	738064	638754	0.13	47	0.976	638754	47	0.134554726961348	bcis28_frozen_qc	0.00332539559643192	BCIS28-frozen
SC242_2_R18C13yesS_SC242_2_BCM_DCIS_28T_A_W_C2_S1310_R1_001	740829	640593	0.14	47	0.913	640593	47	0.135302478709662	bcis28_frozen_qc	0.00747114050242673	BCIS28-frozen
SC242_2_R18C14yesS_SC242_2_BCM_DCIS_28T_A_W_C2_S1311_R1_001	1063867	907818	0.15	66	0.983	907818	66	0.1466809291011	bcis28_frozen_qc	0.00457383124864448	BCIS28-frozen
SC242_2_R18C15yesS_SC242_2_BCM_DCIS_28T_A_W_C2_S1312_R1_001	865745	715922	0.17	52	0.995	715922	52	0.173056731485599	bcis28_frozen_qc	0.00248881214402024	BCIS28-frozen
SC242_2_R18C16yesS_SC242_2_BCM_DCIS_28T_A_W_C2_S1313_R1_001	829684	701645	0.15	51	0.992	701645	51	0.154322609571837	bcis28_frozen_qc	0.00285544521976489	BCIS28-frozen
SC242_2_R18C18yesS_SC242_2_BCM_DCIS_28T_A_W_C1_S1315_R1_001	465027	407335	0.12	30	0.99	407335	30	0.124061613626736	bcis28_frozen_qc	0.00473423173135546	BCIS28-frozen
SC242_2_R18C1yesS_SC242_2_BCM_DCIS_28T_A_W_C1_S1298_R1_001	850274	732463	0.14	54	0.925	732463	54	0.138556512371306	bcis28_frozen_qc	0.00410530703352793	BCIS28-frozen
SC242_2_R18C21yesS_SC242_2_BCM_DCIS_28T_A_W_C1_S1318_R1_001	1027372	879377	0.14	65	0.907	879377	65	0.14405200842538	bcis28_frozen_qc	0.00465038245315204	BCIS28-frozen
SC242_2_R18C22yesS_SC242_2_BCM_DCIS_28T_A_W_C1_S1319_R1_001	995145	874663	0.12	65	0.814	874663	65	0.121069793849138	bcis28_frozen_qc	0.00501320704748332	BCIS28-frozen
SC242_2_R18C24yesS_SC242_2_BCM_DCIS_28T_A_W_C1_S1321_R1_001	879149	734848	0.16	54	0.983	734848	54	0.164137137163325	bcis28_frozen_qc	0.0035464582461309	BCIS28-frozen
